year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y,total_votes,winning_party,percent_total,winner
2020,51177,VIRGINIA,VA,SPOTSYLVANIA,7474,JOSEPH R BIDEN JR,4,DONALD J TRUMP,7478,Democrats,99.94650976196844,JOSEPH R BIDEN JR
2020,51177,VIRGINIA,VA,SPOTSYLVANIA,4,JOSEPH R BIDEN JR,20997,DONALD J TRUMP,21001,Republicans,99.98095328793866,DONALD J TRUMP
2020,51177,VIRGINIA,VA,SPOTSYLVANIA,4,JOSEPH R BIDEN JR,18410,DONALD J TRUMP,18414,Republicans,99.97827739763223,DONALD J TRUMP
2020,51177,VIRGINIA,VA,SPOTSYLVANIA,4,JOSEPH R BIDEN JR,4,DONALD J TRUMP,8,Republicans,50,DONALD J TRUMP
2020,51179,VIRGINIA,VA,STAFFORD,30218,JOSEPH R BIDEN JR,18509,DONALD J TRUMP,48727,Democrats,62.014899337123154,JOSEPH R BIDEN JR
2020,51179,VIRGINIA,VA,STAFFORD,30218,JOSEPH R BIDEN JR,19004,DONALD J TRUMP,49222,Democrats,61.39124781601723,JOSEPH R BIDEN JR
2020,51179,VIRGINIA,VA,STAFFORD,30218,JOSEPH R BIDEN JR,123,DONALD J TRUMP,30341,Democrats,99.59460795623085,JOSEPH R BIDEN JR
2020,51179,VIRGINIA,VA,STAFFORD,9810,JOSEPH R BIDEN JR,18509,DONALD J TRUMP,28319,Republicans,65.35894629047635,DONALD J TRUMP
2020,51179,VIRGINIA,VA,STAFFORD,9810,JOSEPH R BIDEN JR,19004,DONALD J TRUMP,28814,Republicans,65.95405011452766,DONALD J TRUMP
2020,51179,VIRGINIA,VA,STAFFORD,9810,JOSEPH R BIDEN JR,123,DONALD J TRUMP,9933,Democrats,98.76170341286621,JOSEPH R BIDEN JR
2020,51179,VIRGINIA,VA,STAFFORD,217,JOSEPH R BIDEN JR,18509,DONALD J TRUMP,18726,Republicans,98.84118338139484,DONALD J TRUMP
2020,51179,VIRGINIA,VA,STAFFORD,217,JOSEPH R BIDEN JR,19004,DONALD J TRUMP,19221,Republicans,98.87102648145257,DONALD J TRUMP
2020,51179,VIRGINIA,VA,STAFFORD,217,JOSEPH R BIDEN JR,123,DONALD J TRUMP,340,Democrats,63.8235294117647,JOSEPH R BIDEN JR
2020,51181,VIRGINIA,VA,SURRY,1722,JOSEPH R BIDEN JR,885,DONALD J TRUMP,2607,Democrats,66.05293440736479,JOSEPH R BIDEN JR
2020,51181,VIRGINIA,VA,SURRY,1722,JOSEPH R BIDEN JR,1138,DONALD J TRUMP,2860,Democrats,60.209790209790214,JOSEPH R BIDEN JR
2020,51181,VIRGINIA,VA,SURRY,1722,JOSEPH R BIDEN JR,2,DONALD J TRUMP,1724,Democrats,99.88399071925754,JOSEPH R BIDEN JR
2020,51181,VIRGINIA,VA,SURRY,674,JOSEPH R BIDEN JR,885,DONALD J TRUMP,1559,Republicans,56.767158434894164,DONALD J TRUMP
2020,51181,VIRGINIA,VA,SURRY,674,JOSEPH R BIDEN JR,1138,DONALD J TRUMP,1812,Republicans,62.80353200883002,DONALD J TRUMP
2020,51181,VIRGINIA,VA,SURRY,674,JOSEPH R BIDEN JR,2,DONALD J TRUMP,676,Democrats,99.70414201183432,JOSEPH R BIDEN JR
2020,51181,VIRGINIA,VA,SURRY,1,JOSEPH R BIDEN JR,885,DONALD J TRUMP,886,Republicans,99.88713318284425,DONALD J TRUMP
2020,51181,VIRGINIA,VA,SURRY,1,JOSEPH R BIDEN JR,1138,DONALD J TRUMP,1139,Republicans,99.91220368744513,DONALD J TRUMP
2020,51181,VIRGINIA,VA,SURRY,1,JOSEPH R BIDEN JR,2,DONALD J TRUMP,3,Republicans,66.66666666666666,DONALD J TRUMP
2020,51183,VIRGINIA,VA,SUSSEX,1470,JOSEPH R BIDEN JR,801,DONALD J TRUMP,2271,Democrats,64.72919418758256,JOSEPH R BIDEN JR
2020,51183,VIRGINIA,VA,SUSSEX,1470,JOSEPH R BIDEN JR,1418,DONALD J TRUMP,2888,Democrats,50.90027700831025,JOSEPH R BIDEN JR
2020,51183,VIRGINIA,VA,SUSSEX,1470,JOSEPH R BIDEN JR,0,DONALD J TRUMP,1470,Democrats,100,JOSEPH R BIDEN JR
2020,51183,VIRGINIA,VA,SUSSEX,1357,JOSEPH R BIDEN JR,801,DONALD J TRUMP,2158,Democrats,62.882298424467095,JOSEPH R BIDEN JR
2020,51183,VIRGINIA,VA,SUSSEX,1357,JOSEPH R BIDEN JR,1418,DONALD J TRUMP,2775,Republicans,51.0990990990991,DONALD J TRUMP
2020,51183,VIRGINIA,VA,SUSSEX,1357,JOSEPH R BIDEN JR,0,DONALD J TRUMP,1357,Democrats,100,JOSEPH R BIDEN JR
2020,51183,VIRGINIA,VA,SUSSEX,0,JOSEPH R BIDEN JR,801,DONALD J TRUMP,801,Republicans,100,DONALD J TRUMP
2020,51183,VIRGINIA,VA,SUSSEX,0,JOSEPH R BIDEN JR,1418,DONALD J TRUMP,1418,Republicans,100,DONALD J TRUMP
2020,51183,VIRGINIA,VA,SUSSEX,0,JOSEPH R BIDEN JR,0,DONALD J TRUMP,0,Republicans,NA,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,2219,JOSEPH R BIDEN JR,7682,DONALD J TRUMP,9901,Republicans,77.58812241187759,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,2219,JOSEPH R BIDEN JR,9013,DONALD J TRUMP,11232,Republicans,80.24394586894587,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,2219,JOSEPH R BIDEN JR,36,DONALD J TRUMP,2255,Democrats,98.40354767184036,JOSEPH R BIDEN JR
2020,51185,VIRGINIA,VA,TAZEWELL,972,JOSEPH R BIDEN JR,7682,DONALD J TRUMP,8654,Republicans,88.7681996764502,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,972,JOSEPH R BIDEN JR,9013,DONALD J TRUMP,9985,Republicans,90.26539809714572,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,972,JOSEPH R BIDEN JR,36,DONALD J TRUMP,1008,Democrats,96.42857142857143,JOSEPH R BIDEN JR
2020,51185,VIRGINIA,VA,TAZEWELL,14,JOSEPH R BIDEN JR,7682,DONALD J TRUMP,7696,Republicans,99.81808731808732,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,14,JOSEPH R BIDEN JR,9013,DONALD J TRUMP,9027,Republicans,99.84490971529854,DONALD J TRUMP
2020,51185,VIRGINIA,VA,TAZEWELL,14,JOSEPH R BIDEN JR,36,DONALD J TRUMP,50,Republicans,72,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,4959,JOSEPH R BIDEN JR,6296,DONALD J TRUMP,11255,Republicans,55.93958240781875,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,4959,JOSEPH R BIDEN JR,7737,DONALD J TRUMP,12696,Republicans,60.94045368620038,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,4959,JOSEPH R BIDEN JR,36,DONALD J TRUMP,4995,Democrats,99.27927927927928,JOSEPH R BIDEN JR
2020,51187,VIRGINIA,VA,WARREN,1605,JOSEPH R BIDEN JR,6296,DONALD J TRUMP,7901,Republicans,79.6861156815593,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,1605,JOSEPH R BIDEN JR,7737,DONALD J TRUMP,9342,Republicans,82.81952472703918,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,1605,JOSEPH R BIDEN JR,36,DONALD J TRUMP,1641,Democrats,97.80621572212065,JOSEPH R BIDEN JR
2020,51187,VIRGINIA,VA,WARREN,39,JOSEPH R BIDEN JR,6296,DONALD J TRUMP,6335,Republicans,99.38437253354381,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,39,JOSEPH R BIDEN JR,7737,DONALD J TRUMP,7776,Republicans,99.49845679012346,DONALD J TRUMP
2020,51187,VIRGINIA,VA,WARREN,39,JOSEPH R BIDEN JR,36,DONALD J TRUMP,75,Democrats,52,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,17172,JOSEPH R BIDEN JR,5859,DONALD J TRUMP,23031,Democrats,74.56037514654162,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,17172,JOSEPH R BIDEN JR,40576,DONALD J TRUMP,57748,Republicans,70.26390524347164,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,17172,JOSEPH R BIDEN JR,16917,DONALD J TRUMP,34089,Democrats,50.37402094517292,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,17172,JOSEPH R BIDEN JR,335,DONALD J TRUMP,17507,Democrats,98.08647969383675,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,67553,JOSEPH R BIDEN JR,5859,DONALD J TRUMP,73412,Democrats,92.01901596469241,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,67553,JOSEPH R BIDEN JR,40576,DONALD J TRUMP,108129,Democrats,62.47445181218729,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,67553,JOSEPH R BIDEN JR,16917,DONALD J TRUMP,84470,Democrats,79.97277139812951,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,67553,JOSEPH R BIDEN JR,335,DONALD J TRUMP,67888,Democrats,99.50654018383219,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,16357,JOSEPH R BIDEN JR,5859,DONALD J TRUMP,22216,Democrats,73.62711559236587,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,16357,JOSEPH R BIDEN JR,40576,DONALD J TRUMP,56933,Republicans,71.26973811322081,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,16357,JOSEPH R BIDEN JR,16917,DONALD J TRUMP,33274,Republicans,50.841497866201834,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,16357,JOSEPH R BIDEN JR,335,DONALD J TRUMP,16692,Democrats,97.99305056314402,JOSEPH R BIDEN JR
2020,5119,ARKANSAS,AR,PULASKI,865,JOSEPH R BIDEN JR,5859,DONALD J TRUMP,6724,Republicans,87.13563355145747,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,865,JOSEPH R BIDEN JR,40576,DONALD J TRUMP,41441,Republicans,97.91269515697016,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,865,JOSEPH R BIDEN JR,16917,DONALD J TRUMP,17782,Republicans,95.13553031155101,DONALD J TRUMP
2020,5119,ARKANSAS,AR,PULASKI,865,JOSEPH R BIDEN JR,335,DONALD J TRUMP,1200,Democrats,72.08333333333333,JOSEPH R BIDEN JR
2020,51191,VIRGINIA,VA,WASHINGTON,5122,JOSEPH R BIDEN JR,10595,DONALD J TRUMP,15717,Republicans,67.4110835401158,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,5122,JOSEPH R BIDEN JR,11051,DONALD J TRUMP,16173,Republicans,68.32993260372226,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,5122,JOSEPH R BIDEN JR,33,DONALD J TRUMP,5155,Democrats,99.35984481086324,JOSEPH R BIDEN JR
2020,51191,VIRGINIA,VA,WASHINGTON,1480,JOSEPH R BIDEN JR,10595,DONALD J TRUMP,12075,Republicans,87.7432712215321,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,1480,JOSEPH R BIDEN JR,11051,DONALD J TRUMP,12531,Republicans,88.18929055941265,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,1480,JOSEPH R BIDEN JR,33,DONALD J TRUMP,1513,Democrats,97.8189028420357,JOSEPH R BIDEN JR
2020,51191,VIRGINIA,VA,WASHINGTON,15,JOSEPH R BIDEN JR,10595,DONALD J TRUMP,10610,Republicans,99.85862393967955,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,15,JOSEPH R BIDEN JR,11051,DONALD J TRUMP,11066,Republicans,99.86444966564251,DONALD J TRUMP
2020,51191,VIRGINIA,VA,WASHINGTON,15,JOSEPH R BIDEN JR,33,DONALD J TRUMP,48,Republicans,68.75,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,3086,JOSEPH R BIDEN JR,2125,DONALD J TRUMP,5211,Democrats,59.22087890999808,JOSEPH R BIDEN JR
2020,51193,VIRGINIA,VA,WESTMORELAND,3086,JOSEPH R BIDEN JR,3160,DONALD J TRUMP,6246,Republicans,50.592379122638484,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,3086,JOSEPH R BIDEN JR,33,DONALD J TRUMP,3119,Democrats,98.94196857967297,JOSEPH R BIDEN JR
2020,51193,VIRGINIA,VA,WESTMORELAND,1375,JOSEPH R BIDEN JR,2125,DONALD J TRUMP,3500,Republicans,60.71428571428571,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,1375,JOSEPH R BIDEN JR,3160,DONALD J TRUMP,4535,Republicans,69.680264608599785,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,1375,JOSEPH R BIDEN JR,33,DONALD J TRUMP,1408,Democrats,97.65625,JOSEPH R BIDEN JR
2020,51193,VIRGINIA,VA,WESTMORELAND,40,JOSEPH R BIDEN JR,2125,DONALD J TRUMP,2165,Republicans,98.15242494226328,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,40,JOSEPH R BIDEN JR,3160,DONALD J TRUMP,3200,Republicans,98.75,DONALD J TRUMP
2020,51193,VIRGINIA,VA,WESTMORELAND,40,JOSEPH R BIDEN JR,33,DONALD J TRUMP,73,Democrats,54.794520547945204,JOSEPH R BIDEN JR
2020,51195,VIRGINIA,VA,WISE,2172,JOSEPH R BIDEN JR,6984,DONALD J TRUMP,9156,Republicans,76.2778505897772,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,2172,JOSEPH R BIDEN JR,6355,DONALD J TRUMP,8527,Republicans,74.52796997771783,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,2172,JOSEPH R BIDEN JR,27,DONALD J TRUMP,2199,Democrats,98.77216916780355,JOSEPH R BIDEN JR
2020,51195,VIRGINIA,VA,WISE,926,JOSEPH R BIDEN JR,6984,DONALD J TRUMP,7910,Republicans,88.29329962073325,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,926,JOSEPH R BIDEN JR,6355,DONALD J TRUMP,7281,Republicans,87.2819667628073,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,926,JOSEPH R BIDEN JR,27,DONALD J TRUMP,953,Democrats,97.16684155299056,JOSEPH R BIDEN JR
2020,51195,VIRGINIA,VA,WISE,12,JOSEPH R BIDEN JR,6984,DONALD J TRUMP,6996,Republicans,99.82847341337907,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,12,JOSEPH R BIDEN JR,6355,DONALD J TRUMP,6367,Republicans,99.81152819224124,DONALD J TRUMP
2020,51195,VIRGINIA,VA,WISE,12,JOSEPH R BIDEN JR,27,DONALD J TRUMP,39,Republicans,69.23076923076923,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,2065,JOSEPH R BIDEN JR,3982,DONALD J TRUMP,6047,Republicans,65.8508351248553,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,2065,JOSEPH R BIDEN JR,7751,DONALD J TRUMP,9816,Republicans,78.96291768541157,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,2065,JOSEPH R BIDEN JR,0,DONALD J TRUMP,2065,Democrats,100,JOSEPH R BIDEN JR
2020,51197,VIRGINIA,VA,WYTHE,1078,JOSEPH R BIDEN JR,3982,DONALD J TRUMP,5060,Republicans,78.69565217391305,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,1078,JOSEPH R BIDEN JR,7751,DONALD J TRUMP,8829,Republicans,87.79023671990032,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,1078,JOSEPH R BIDEN JR,0,DONALD J TRUMP,1078,Democrats,100,JOSEPH R BIDEN JR
2020,51197,VIRGINIA,VA,WYTHE,0,JOSEPH R BIDEN JR,3982,DONALD J TRUMP,3982,Republicans,100,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,0,JOSEPH R BIDEN JR,7751,DONALD J TRUMP,7751,Republicans,100,DONALD J TRUMP
2020,51197,VIRGINIA,VA,WYTHE,0,JOSEPH R BIDEN JR,0,DONALD J TRUMP,0,Republicans,NA,DONALD J TRUMP
2020,51199,VIRGINIA,VA,YORK,14654,JOSEPH R BIDEN JR,12902,DONALD J TRUMP,27556,Democrats,53.17898098417767,JOSEPH R BIDEN JR
2020,51199,VIRGINIA,VA,YORK,14654,JOSEPH R BIDEN JR,7286,DONALD J TRUMP,21940,Democrats,66.79124886052873,JOSEPH R BIDEN JR
2020,51199,VIRGINIA,VA,YORK,14654,JOSEPH R BIDEN JR,53,DONALD J TRUMP,14707,Democrats,99.63962738831849,JOSEPH R BIDEN JR
2020,51199,VIRGINIA,VA,YORK,2913,JOSEPH R BIDEN JR,12902,DONALD J TRUMP,15815,Republicans,81.58077774264937,DONALD J TRUMP
2020,51199,VIRGINIA,VA,YORK,2913,JOSEPH R BIDEN JR,7286,DONALD J TRUMP,10199,Republicans,71.43837631140308,DONALD J TRUMP
2020,51199,VIRGINIA,VA,YORK,2913,JOSEPH R BIDEN JR,53,DONALD J TRUMP,2966,Democrats,98.21308159136885,JOSEPH R BIDEN JR
2020,51199,VIRGINIA,VA,YORK,116,JOSEPH R BIDEN JR,12902,DONALD J TRUMP,13018,Republicans,99.10892610231986,DONALD J TRUMP
2020,51199,VIRGINIA,VA,YORK,116,JOSEPH R BIDEN JR,7286,DONALD J TRUMP,7402,Republicans,98.43285598486895,DONALD J TRUMP
2020,51199,VIRGINIA,VA,YORK,116,JOSEPH R BIDEN JR,53,DONALD J TRUMP,169,Democrats,68.63905325443787,JOSEPH R BIDEN JR
2020,5121,ARKANSAS,AR,RANDOLPH,193,JOSEPH R BIDEN JR,218,DONALD J TRUMP,411,Republicans,53.04136253041363,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,193,JOSEPH R BIDEN JR,3714,DONALD J TRUMP,3907,Republicans,95.06014845149731,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,193,JOSEPH R BIDEN JR,1411,DONALD J TRUMP,1604,Republicans,87.96758104738154,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,193,JOSEPH R BIDEN JR,12,DONALD J TRUMP,205,Democrats,94.14634146341463,JOSEPH R BIDEN JR
2020,5121,ARKANSAS,AR,RANDOLPH,807,JOSEPH R BIDEN JR,218,DONALD J TRUMP,1025,Democrats,78.73170731707317,JOSEPH R BIDEN JR
2020,5121,ARKANSAS,AR,RANDOLPH,807,JOSEPH R BIDEN JR,3714,DONALD J TRUMP,4521,Republicans,82.14996682149966,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,807,JOSEPH R BIDEN JR,1411,DONALD J TRUMP,2218,Republicans,63.615870153291254,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,807,JOSEPH R BIDEN JR,12,DONALD J TRUMP,819,Democrats,98.53479853479854,JOSEPH R BIDEN JR
2020,5121,ARKANSAS,AR,RANDOLPH,213,JOSEPH R BIDEN JR,218,DONALD J TRUMP,431,Republicans,50.580046403712295,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,213,JOSEPH R BIDEN JR,3714,DONALD J TRUMP,3927,Republicans,94.57601222307105,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,213,JOSEPH R BIDEN JR,1411,DONALD J TRUMP,1624,Republicans,86.88423645320196,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,213,JOSEPH R BIDEN JR,12,DONALD J TRUMP,225,Democrats,94.66666666666667,JOSEPH R BIDEN JR
2020,5121,ARKANSAS,AR,RANDOLPH,2,JOSEPH R BIDEN JR,218,DONALD J TRUMP,220,Republicans,99.0909090909091,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,2,JOSEPH R BIDEN JR,3714,DONALD J TRUMP,3716,Republicans,99.94617868675995,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,2,JOSEPH R BIDEN JR,1411,DONALD J TRUMP,1413,Republicans,99.85845718329794,DONALD J TRUMP
2020,5121,ARKANSAS,AR,RANDOLPH,2,JOSEPH R BIDEN JR,12,DONALD J TRUMP,14,Republicans,85.71428571428571,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,419,JOSEPH R BIDEN JR,128,DONALD J TRUMP,547,Democrats,76.59963436928702,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,419,JOSEPH R BIDEN JR,1979,DONALD J TRUMP,2398,Republicans,82.52710592160133,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,419,JOSEPH R BIDEN JR,1135,DONALD J TRUMP,1554,Republicans,73.03732303732303,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,419,JOSEPH R BIDEN JR,0,DONALD J TRUMP,419,Democrats,100,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,2335,JOSEPH R BIDEN JR,128,DONALD J TRUMP,2463,Democrats,94.80308566788469,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,2335,JOSEPH R BIDEN JR,1979,DONALD J TRUMP,4314,Democrats,54.12610106629578,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,2335,JOSEPH R BIDEN JR,1135,DONALD J TRUMP,3470,Democrats,67.29106628242076,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,2335,JOSEPH R BIDEN JR,0,DONALD J TRUMP,2335,Democrats,100,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,850,JOSEPH R BIDEN JR,128,DONALD J TRUMP,978,Democrats,86.9120654396728,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,850,JOSEPH R BIDEN JR,1979,DONALD J TRUMP,2829,Republicans,69.95404736656063,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,850,JOSEPH R BIDEN JR,1135,DONALD J TRUMP,1985,Republicans,57.17884130982368,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,850,JOSEPH R BIDEN JR,0,DONALD J TRUMP,850,Democrats,100,JOSEPH R BIDEN JR
2020,5123,ARKANSAS,AR,ST. FRANCIS,0,JOSEPH R BIDEN JR,128,DONALD J TRUMP,128,Republicans,100,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,0,JOSEPH R BIDEN JR,1979,DONALD J TRUMP,1979,Republicans,100,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,0,JOSEPH R BIDEN JR,1135,DONALD J TRUMP,1135,Republicans,100,DONALD J TRUMP
2020,5123,ARKANSAS,AR,ST. FRANCIS,0,JOSEPH R BIDEN JR,0,DONALD J TRUMP,0,Republicans,NA,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,2494,JOSEPH R BIDEN JR,1852,DONALD J TRUMP,4346,Democrats,57.38610216290843,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,2494,JOSEPH R BIDEN JR,30778,DONALD J TRUMP,33272,Republicans,92.50420774224574,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,2494,JOSEPH R BIDEN JR,6926,DONALD J TRUMP,9420,Republicans,73.5244161358811,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,2494,JOSEPH R BIDEN JR,0,DONALD J TRUMP,2494,Democrats,100,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,11704,JOSEPH R BIDEN JR,1852,DONALD J TRUMP,13556,Democrats,86.33815284744763,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,11704,JOSEPH R BIDEN JR,30778,DONALD J TRUMP,42482,Republicans,72.44950802692905,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,11704,JOSEPH R BIDEN JR,6926,DONALD J TRUMP,18630,Democrats,62.82340311325818,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,11704,JOSEPH R BIDEN JR,0,DONALD J TRUMP,11704,Democrats,100,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,1862,JOSEPH R BIDEN JR,1852,DONALD J TRUMP,3714,Democrats,50.13462574044157,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,1862,JOSEPH R BIDEN JR,30778,DONALD J TRUMP,32640,Republicans,94.2953431372549,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,1862,JOSEPH R BIDEN JR,6926,DONALD J TRUMP,8788,Republicans,78.81201638598088,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,1862,JOSEPH R BIDEN JR,0,DONALD J TRUMP,1862,Democrats,100,JOSEPH R BIDEN JR
2020,5125,ARKANSAS,AR,SALINE,0,JOSEPH R BIDEN JR,1852,DONALD J TRUMP,1852,Republicans,100,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,0,JOSEPH R BIDEN JR,30778,DONALD J TRUMP,30778,Republicans,100,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,0,JOSEPH R BIDEN JR,6926,DONALD J TRUMP,6926,Republicans,100,DONALD J TRUMP
2020,5125,ARKANSAS,AR,SALINE,0,JOSEPH R BIDEN JR,0,DONALD J TRUMP,0,Republicans,NA,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,76,JOSEPH R BIDEN JR,129,DONALD J TRUMP,205,Republicans,62.926829268292686,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,76,JOSEPH R BIDEN JR,1593,DONALD J TRUMP,1669,Republicans,95.44637507489514,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,76,JOSEPH R BIDEN JR,1240,DONALD J TRUMP,1316,Republicans,94.22492401215806,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,76,JOSEPH R BIDEN JR,0,DONALD J TRUMP,76,Democrats,100,JOSEPH R BIDEN JR
2020,5127,ARKANSAS,AR,SCOTT,288,JOSEPH R BIDEN JR,129,DONALD J TRUMP,417,Democrats,69.06474820143885,JOSEPH R BIDEN JR
2020,5127,ARKANSAS,AR,SCOTT,288,JOSEPH R BIDEN JR,1593,DONALD J TRUMP,1881,Republicans,84.688995215311,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,288,JOSEPH R BIDEN JR,1240,DONALD J TRUMP,1528,Republicans,81.15183246073299,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,288,JOSEPH R BIDEN JR,0,DONALD J TRUMP,288,Democrats,100,JOSEPH R BIDEN JR
2020,5127,ARKANSAS,AR,SCOTT,119,JOSEPH R BIDEN JR,129,DONALD J TRUMP,248,Republicans,52.016129032258064,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,119,JOSEPH R BIDEN JR,1593,DONALD J TRUMP,1712,Republicans,93.04906542056075,DONALD J TRUMP
2020,5127,ARKANSAS,AR,SCOTT,119,JOSEPH R BIDEN JR,1240,DONALD J TRUMP,1359,Republicans,91.24356144223694,DONALD J TRUMP
