year,fips,state,state_po,county_name,dem_votes,candidate.x,rep_votes,candidate.y
2004,51177,VIRGINIA,VA,SPOTSYLVANIA,16623,JOHN KERRY,28527,GEORGE W. BUSH
2004,51179,VIRGINIA,VA,STAFFORD,17208,JOHN KERRY,28500,GEORGE W. BUSH
2004,51181,VIRGINIA,VA,SURRY,1954,JOHN KERRY,1543,GEORGE W. BUSH
2004,51183,VIRGINIA,VA,SUSSEX,2420,JOHN KERRY,1890,GEORGE W. BUSH
2004,51185,VIRGINIA,VA,TAZEWELL,7184,JOHN KERRY,10039,GEORGE W. BUSH
2004,51187,VIRGINIA,VA,WARREN,5241,JOHN KERRY,8600,GEORGE W. BUSH
2004,5119,ARKANSAS,AR,PULASKI,82755,JOHN KERRY,67617,GEORGE W. BUSH
2004,51191,VIRGINIA,VA,WASHINGTON,7339,JOHN KERRY,14749,GEORGE W. BUSH
2004,51193,VIRGINIA,VA,WESTMORELAND,3370,JOHN KERRY,3433,GEORGE W. BUSH
2004,51195,VIRGINIA,VA,WISE,5802,JOHN KERRY,8330,GEORGE W. BUSH
2004,51197,VIRGINIA,VA,WYTHE,3581,JOHN KERRY,7911,GEORGE W. BUSH
2004,51199,VIRGINIA,VA,YORK,10276,JOHN KERRY,19396,GEORGE W. BUSH
2004,5121,ARKANSAS,AR,RANDOLPH,3412,JOHN KERRY,3158,GEORGE W. BUSH
2004,5123,ARKANSAS,AR,ST. FRANCIS,5684,JOHN KERRY,3815,GEORGE W. BUSH
2004,5125,ARKANSAS,AR,SALINE,14153,JOHN KERRY,24864,GEORGE W. BUSH
2004,5127,ARKANSAS,AR,SCOTT,1473,JOHN KERRY,2514,GEORGE W. BUSH
2004,5129,ARKANSAS,AR,SEARCY,1370,JOHN KERRY,2565,GEORGE W. BUSH
2004,5131,ARKANSAS,AR,SEBASTIAN,16479,JOHN KERRY,27303,GEORGE W. BUSH
2004,5133,ARKANSAS,AR,SEVIER,2035,JOHN KERRY,2516,GEORGE W. BUSH
2004,5135,ARKANSAS,AR,SHARP,3265,JOHN KERRY,4097,GEORGE W. BUSH
2004,5137,ARKANSAS,AR,STONE,2255,JOHN KERRY,3188,GEORGE W. BUSH
2004,5139,ARKANSAS,AR,UNION,7071,JOHN KERRY,10502,GEORGE W. BUSH
2004,5141,ARKANSAS,AR,VAN BUREN,3310,JOHN KERRY,3988,GEORGE W. BUSH
2004,5143,ARKANSAS,AR,WASHINGTON,27597,JOHN KERRY,35726,GEORGE W. BUSH
2004,5145,ARKANSAS,AR,WHITE,9129,JOHN KERRY,17001,GEORGE W. BUSH
2004,5147,ARKANSAS,AR,WOODRUFF,1972,JOHN KERRY,1021,GEORGE W. BUSH
2004,5149,ARKANSAS,AR,YELL,2913,JOHN KERRY,3678,GEORGE W. BUSH
2004,51510,VIRGINIA,VA,ALEXANDRIA,41116,JOHN KERRY,19844,GEORGE W. BUSH
2004,51515,VIRGINIA,VA,BEDFORD,1042,JOHN KERRY,1472,GEORGE W. BUSH
2004,51520,VIRGINIA,VA,BRISTOL,2400,JOHN KERRY,4275,GEORGE W. BUSH
2004,51530,VIRGINIA,VA,BUENA VISTA,936,JOHN KERRY,1417,GEORGE W. BUSH
2004,51540,VIRGINIA,VA,CHARLOTTESVILLE,11088,JOHN KERRY,4172,GEORGE W. BUSH
2004,51550,VIRGINIA,VA,CHESAPEAKE,38744,JOHN KERRY,52283,GEORGE W. BUSH
2004,51570,VIRGINIA,VA,COLONIAL HEIGHTS,2061,JOHN KERRY,6129,GEORGE W. BUSH
2004,51580,VIRGINIA,VA,COVINGTON,1179,JOHN KERRY,1104,GEORGE W. BUSH
2004,51590,VIRGINIA,VA,DANVILLE,9436,JOHN KERRY,9399,GEORGE W. BUSH
2004,51595,VIRGINIA,VA,EMPORIA,1247,JOHN KERRY,970,GEORGE W. BUSH
2004,51600,VIRGINIA,VA,FAIRFAX,5395,JOHN KERRY,5045,GEORGE W. BUSH
2004,51610,VIRGINIA,VA,FALLS CHURCH,3944,JOHN KERRY,2074,GEORGE W. BUSH
2004,51620,VIRGINIA,VA,FRANKLIN,1910,JOHN KERRY,1613,GEORGE W. BUSH
2004,51630,VIRGINIA,VA,FREDERICKSBURG,4085,JOHN KERRY,3390,GEORGE W. BUSH
2004,51640,VIRGINIA,VA,GALAX,987,JOHN KERRY,1336,GEORGE W. BUSH
2004,51650,VIRGINIA,VA,HAMPTON,32016,JOHN KERRY,23399,GEORGE W. BUSH
2004,51660,VIRGINIA,VA,HARRISONBURG,4726,JOHN KERRY,6165,GEORGE W. BUSH
2004,51670,VIRGINIA,VA,HOPEWELL,3573,JOHN KERRY,4251,GEORGE W. BUSH
2004,51678,VIRGINIA,VA,LEXINGTON,1340,JOHN KERRY,982,GEORGE W. BUSH
2004,51680,VIRGINIA,VA,LYNCHBURG,11727,JOHN KERRY,14400,GEORGE W. BUSH
2004,51683,VIRGINIA,VA,MANASSAS,5562,JOHN KERRY,7257,GEORGE W. BUSH
2004,51685,VIRGINIA,VA,MANASSAS PARK,1498,JOHN KERRY,1807,GEORGE W. BUSH
2004,51690,VIRGINIA,VA,MARTINSVILLE,3036,JOHN KERRY,2538,GEORGE W. BUSH
2004,51700,VIRGINIA,VA,NEWPORT NEWS,35319,JOHN KERRY,32208,GEORGE W. BUSH
2004,51710,VIRGINIA,VA,NORFOLK,43518,JOHN KERRY,26401,GEORGE W. BUSH
2004,51720,VIRGINIA,VA,NORTON,725,JOHN KERRY,768,GEORGE W. BUSH
2004,51730,VIRGINIA,VA,PETERSBURG,9682,JOHN KERRY,2238,GEORGE W. BUSH
2004,51735,VIRGINIA,VA,POQUOSON,1424,JOHN KERRY,5004,GEORGE W. BUSH
2004,51740,VIRGINIA,VA,PORTSMOUTH,24112,JOHN KERRY,15212,GEORGE W. BUSH
2004,51750,VIRGINIA,VA,RADFORD,2244,JOHN KERRY,2564,GEORGE W. BUSH
2004,51760,VIRGINIA,VA,RICHMOND,52167,JOHN KERRY,21637,GEORGE W. BUSH
2004,51770,VIRGINIA,VA,ROANOKE,18862,JOHN KERRY,16661,GEORGE W. BUSH
2004,51775,VIRGINIA,VA,SALEM,4254,JOHN KERRY,7115,GEORGE W. BUSH
2004,51790,VIRGINIA,VA,STAUNTON,3756,JOHN KERRY,5805,GEORGE W. BUSH
2004,51800,VIRGINIA,VA,SUFFOLK,15233,JOHN KERRY,16763,GEORGE W. BUSH
2004,51810,VIRGINIA,VA,VIRGINIA BEACH,70666,JOHN KERRY,103752,GEORGE W. BUSH
2004,51820,VIRGINIA,VA,WAYNESBORO,2792,JOHN KERRY,5092,GEORGE W. BUSH
2004,51830,VIRGINIA,VA,WILLIAMSBURG,2216,JOHN KERRY,2064,GEORGE W. BUSH
2004,51840,VIRGINIA,VA,WINCHESTER,3967,JOHN KERRY,5283,GEORGE W. BUSH
2004,53001,WASHINGTON,WA,ADAMS,1315,JOHN KERRY,3751,GEORGE W. BUSH
2004,53003,WASHINGTON,WA,ASOTIN,3319,JOHN KERRY,5320,GEORGE W. BUSH
2004,53005,WASHINGTON,WA,BENTON,21549,JOHN KERRY,44350,GEORGE W. BUSH
2004,53007,WASHINGTON,WA,CHELAN,10471,JOHN KERRY,18482,GEORGE W. BUSH
2004,53009,WASHINGTON,WA,CLALLAM,17049,JOHN KERRY,18871,GEORGE W. BUSH
2004,53011,WASHINGTON,WA,CLARK,79538,JOHN KERRY,88646,GEORGE W. BUSH
2004,53013,WASHINGTON,WA,COLUMBIA,605,JOHN KERRY,1470,GEORGE W. BUSH
2004,53015,WASHINGTON,WA,COWLITZ,21589,JOHN KERRY,20217,GEORGE W. BUSH
2004,53017,WASHINGTON,WA,DOUGLAS,4306,JOHN KERRY,8900,GEORGE W. BUSH
2004,53019,WASHINGTON,WA,FERRY,1201,JOHN KERRY,2019,GEORGE W. BUSH
2004,53021,WASHINGTON,WA,FRANKLIN,5188,JOHN KERRY,10757,GEORGE W. BUSH
2004,53023,WASHINGTON,WA,GARFIELD,365,JOHN KERRY,935,GEORGE W. BUSH
2004,53025,WASHINGTON,WA,GRANT,7779,JOHN KERRY,17799,GEORGE W. BUSH
2004,53027,WASHINGTON,WA,GRAYS HARBOR,14583,JOHN KERRY,12871,GEORGE W. BUSH
2004,53029,WASHINGTON,WA,ISLAND,18216,JOHN KERRY,19754,GEORGE W. BUSH
2004,53031,WASHINGTON,WA,JEFFERSON,11610,JOHN KERRY,6650,GEORGE W. BUSH
2004,53033,WASHINGTON,WA,KING,580378,JOHN KERRY,301043,GEORGE W. BUSH
2004,53035,WASHINGTON,WA,KITSAP,60796,JOHN KERRY,55608,GEORGE W. BUSH
2004,53037,WASHINGTON,WA,KITTITAS,6731,JOHN KERRY,9052,GEORGE W. BUSH
2004,53039,WASHINGTON,WA,KLICKITAT,4036,JOHN KERRY,5016,GEORGE W. BUSH
2004,53041,WASHINGTON,WA,LEWIS,10726,JOHN KERRY,21042,GEORGE W. BUSH
2004,53043,WASHINGTON,WA,LINCOLN,1706,JOHN KERRY,4015,GEORGE W. BUSH
2004,53045,WASHINGTON,WA,MASON,12894,JOHN KERRY,11987,GEORGE W. BUSH
2004,53047,WASHINGTON,WA,OKANOGAN,6309,JOHN KERRY,9636,GEORGE W. BUSH
2004,53049,WASHINGTON,WA,PACIFIC,5570,JOHN KERRY,4634,GEORGE W. BUSH
2004,53051,WASHINGTON,WA,PEND OREILLE,2310,JOHN KERRY,3693,GEORGE W. BUSH
2004,53053,WASHINGTON,WA,PIERCE,158231,JOHN KERRY,150783,GEORGE W. BUSH
2004,53055,WASHINGTON,WA,SAN JUAN,6589,JOHN KERRY,3290,GEORGE W. BUSH
2004,53057,WASHINGTON,WA,SKAGIT,25131,JOHN KERRY,26139,GEORGE W. BUSH
2004,53059,WASHINGTON,WA,SKAMANIA,2374,JOHN KERRY,2695,GEORGE W. BUSH
2004,53061,WASHINGTON,WA,SNOHOMISH,156468,JOHN KERRY,134317,GEORGE W. BUSH
2004,53063,WASHINGTON,WA,SPOKANE,87490,JOHN KERRY,111606,GEORGE W. BUSH
2004,53065,WASHINGTON,WA,STEVENS,6822,JOHN KERRY,13015,GEORGE W. BUSH
2004,53067,WASHINGTON,WA,THURSTON,62650,JOHN KERRY,47992,GEORGE W. BUSH
2004,53069,WASHINGTON,WA,WAHKIAKUM,1021,JOHN KERRY,1171,GEORGE W. BUSH
2004,53071,WASHINGTON,WA,WALLA WALLA,8257,JOHN KERRY,14323,GEORGE W. BUSH
2004,53073,WASHINGTON,WA,WHATCOM,48268,JOHN KERRY,40296,GEORGE W. BUSH
2004,53075,WASHINGTON,WA,WHITMAN,8287,JOHN KERRY,9397,GEORGE W. BUSH
2004,53077,WASHINGTON,WA,YAKIMA,28474,JOHN KERRY,43352,GEORGE W. BUSH
2004,54001,WEST VIRGINIA,WV,BARBOUR,2610,JOHN KERRY,4004,GEORGE W. BUSH
2004,54003,WEST VIRGINIA,WV,BERKELEY,12244,JOHN KERRY,21293,GEORGE W. BUSH
2004,54005,WEST VIRGINIA,WV,BOONE,5933,JOHN KERRY,4207,GEORGE W. BUSH
2004,54007,WEST VIRGINIA,WV,BRAXTON,3035,JOHN KERRY,2986,GEORGE W. BUSH
2004,54009,WEST VIRGINIA,WV,BROOKE,5493,JOHN KERRY,5189,GEORGE W. BUSH
2004,54011,WEST VIRGINIA,WV,CABELL,16583,JOHN KERRY,21035,GEORGE W. BUSH
2004,54013,WEST VIRGINIA,WV,CALHOUN,1266,JOHN KERRY,1360,GEORGE W. BUSH
2004,54015,WEST VIRGINIA,WV,CLAY,1835,JOHN KERRY,2198,GEORGE W. BUSH
2004,54017,WEST VIRGINIA,WV,DODDRIDGE,800,JOHN KERRY,2362,GEORGE W. BUSH
2004,54019,WEST VIRGINIA,WV,FAYETTE,8971,JOHN KERRY,7881,GEORGE W. BUSH
2004,54021,WEST VIRGINIA,WV,GILMER,1159,JOHN KERRY,1665,GEORGE W. BUSH
2004,54023,WEST VIRGINIA,WV,GRANT,963,JOHN KERRY,4063,GEORGE W. BUSH
2004,54025,WEST VIRGINIA,WV,GREENBRIER,6084,JOHN KERRY,8358,GEORGE W. BUSH
2004,54027,WEST VIRGINIA,WV,HAMPSHIRE,2455,JOHN KERRY,5489,GEORGE W. BUSH
2004,54029,WEST VIRGINIA,WV,HANCOCK,6906,JOHN KERRY,7298,GEORGE W. BUSH
2004,54031,WEST VIRGINIA,WV,HARDY,1617,JOHN KERRY,3635,GEORGE W. BUSH
2004,54033,WEST VIRGINIA,WV,HARRISON,13238,JOHN KERRY,17111,GEORGE W. BUSH
2004,54035,WEST VIRGINIA,WV,JACKSON,5384,JOHN KERRY,7686,GEORGE W. BUSH
2004,54037,WEST VIRGINIA,WV,JEFFERSON,9301,JOHN KERRY,10539,GEORGE W. BUSH
2004,54039,WEST VIRGINIA,WV,KANAWHA,43010,JOHN KERRY,44430,GEORGE W. BUSH
2004,54041,WEST VIRGINIA,WV,LEWIS,2475,JOHN KERRY,4445,GEORGE W. BUSH
2004,54043,WEST VIRGINIA,WV,LINCOLN,4048,JOHN KERRY,4102,GEORGE W. BUSH
2004,54045,WEST VIRGINIA,WV,LOGAN,7877,JOHN KERRY,7047,GEORGE W. BUSH
2004,54047,WEST VIRGINIA,WV,MCDOWELL,4501,JOHN KERRY,2762,GEORGE W. BUSH
2004,54049,WEST VIRGINIA,WV,MARION,12771,JOHN KERRY,12150,GEORGE W. BUSH
2004,54051,WEST VIRGINIA,WV,MARSHALL,6435,JOHN KERRY,8516,GEORGE W. BUSH
2004,54053,WEST VIRGINIA,WV,MASON,5408,JOHN KERRY,6487,GEORGE W. BUSH
2004,54055,WEST VIRGINIA,WV,MERCER,9178,JOHN KERRY,13057,GEORGE W. BUSH
2004,54057,WEST VIRGINIA,WV,MINERAL,3518,JOHN KERRY,7854,GEORGE W. BUSH
2004,54059,WEST VIRGINIA,WV,MINGO,5983,JOHN KERRY,4612,GEORGE W. BUSH
2004,54061,WEST VIRGINIA,WV,MONONGALIA,16313,JOHN KERRY,17670,GEORGE W. BUSH
2004,54063,WEST VIRGINIA,WV,MONROE,2311,JOHN KERRY,3590,GEORGE W. BUSH
2004,54065,WEST VIRGINIA,WV,MORGAN,2272,JOHN KERRY,4511,GEORGE W. BUSH
2004,54067,WEST VIRGINIA,WV,NICHOLAS,4788,JOHN KERRY,5485,GEORGE W. BUSH
2004,54069,WEST VIRGINIA,WV,OHIO,8543,JOHN KERRY,11694,GEORGE W. BUSH
2004,54071,WEST VIRGINIA,WV,PENDLETON,1381,JOHN KERRY,2146,GEORGE W. BUSH
2004,54073,WEST VIRGINIA,WV,PLEASANTS,1349,JOHN KERRY,2061,GEORGE W. BUSH
2004,54075,WEST VIRGINIA,WV,POCAHONTAS,1573,JOHN KERRY,2295,GEORGE W. BUSH
2004,54077,WEST VIRGINIA,WV,PRESTON,3963,JOHN KERRY,7855,GEORGE W. BUSH
2004,54079,WEST VIRGINIA,WV,PUTNAM,9301,JOHN KERRY,15716,GEORGE W. BUSH
2004,54081,WEST VIRGINIA,WV,RALEIGH,11815,JOHN KERRY,18519,GEORGE W. BUSH
2004,54083,WEST VIRGINIA,WV,RANDOLPH,4892,JOHN KERRY,6512,GEORGE W. BUSH
2004,54085,WEST VIRGINIA,WV,RITCHIE,1070,JOHN KERRY,3086,GEORGE W. BUSH
2004,54087,WEST VIRGINIA,WV,ROANE,2612,JOHN KERRY,3440,GEORGE W. BUSH
2004,54089,WEST VIRGINIA,WV,SUMMERS,2504,JOHN KERRY,2978,GEORGE W. BUSH
2004,54091,WEST VIRGINIA,WV,TAYLOR,2617,JOHN KERRY,3893,GEORGE W. BUSH
2004,54093,WEST VIRGINIA,WV,TUCKER,1400,JOHN KERRY,2179,GEORGE W. BUSH
2004,54095,WEST VIRGINIA,WV,TYLER,1401,JOHN KERRY,2798,GEORGE W. BUSH
2004,54097,WEST VIRGINIA,WV,UPSHUR,3034,JOHN KERRY,6191,GEORGE W. BUSH
2004,54099,WEST VIRGINIA,WV,WAYNE,8411,JOHN KERRY,10070,GEORGE W. BUSH
2004,54101,WEST VIRGINIA,WV,WEBSTER,1965,JOHN KERRY,1724,GEORGE W. BUSH
2004,54103,WEST VIRGINIA,WV,WETZEL,3330,JOHN KERRY,3656,GEORGE W. BUSH
2004,54105,WEST VIRGINIA,WV,WIRT,896,JOHN KERRY,1727,GEORGE W. BUSH
2004,54107,WEST VIRGINIA,WV,WOOD,14025,JOHN KERRY,24948,GEORGE W. BUSH
2004,54109,WEST VIRGINIA,WV,WYOMING,3694,JOHN KERRY,4985,GEORGE W. BUSH
2004,55001,WISCONSIN,WI,ADAMS,5447,JOHN KERRY,4890,GEORGE W. BUSH
2004,55003,WISCONSIN,WI,ASHLAND,5805,JOHN KERRY,3313,GEORGE W. BUSH
2004,55005,WISCONSIN,WI,BARRON,11696,JOHN KERRY,12030,GEORGE W. BUSH
2004,55007,WISCONSIN,WI,BAYFIELD,5845,JOHN KERRY,3754,GEORGE W. BUSH
2004,55009,WISCONSIN,WI,BROWN,54935,JOHN KERRY,67173,GEORGE W. BUSH
2004,55011,WISCONSIN,WI,BUFFALO,3998,JOHN KERRY,3502,GEORGE W. BUSH
2004,55013,WISCONSIN,WI,BURNETT,4499,JOHN KERRY,4743,GEORGE W. BUSH
2004,55015,WISCONSIN,WI,CALUMET,10290,JOHN KERRY,14721,GEORGE W. BUSH
2004,55017,WISCONSIN,WI,CHIPPEWA,14751,JOHN KERRY,15450,GEORGE W. BUSH
2004,55019,WISCONSIN,WI,CLARK,6966,JOHN KERRY,7966,GEORGE W. BUSH
2004,55021,WISCONSIN,WI,COLUMBIA,14300,JOHN KERRY,14956,GEORGE W. BUSH
2004,55023,WISCONSIN,WI,CRAWFORD,4656,JOHN KERRY,3680,GEORGE W. BUSH
2004,55025,WISCONSIN,WI,DANE,181052,JOHN KERRY,90369,GEORGE W. BUSH
2004,55027,WISCONSIN,WI,DODGE,16690,JOHN KERRY,27201,GEORGE W. BUSH
2004,55029,WISCONSIN,WI,DOOR,8367,JOHN KERRY,8910,GEORGE W. BUSH
2004,55031,WISCONSIN,WI,DOUGLAS,16537,JOHN KERRY,8448,GEORGE W. BUSH
2004,55033,WISCONSIN,WI,DUNN,12039,JOHN KERRY,10879,GEORGE W. BUSH
2004,55035,WISCONSIN,WI,EAU CLAIRE,30068,JOHN KERRY,24653,GEORGE W. BUSH
2004,55037,WISCONSIN,WI,FLORENCE,993,JOHN KERRY,1703,GEORGE W. BUSH
2004,55039,WISCONSIN,WI,FOND DU LAC,19216,JOHN KERRY,33291,GEORGE W. BUSH
2004,55041,WISCONSIN,WI,FOREST,2509,JOHN KERRY,2608,GEORGE W. BUSH
2004,55043,WISCONSIN,WI,GRANT,12864,JOHN KERRY,12208,GEORGE W. BUSH
2004,55045,WISCONSIN,WI,GREEN,9575,JOHN KERRY,8497,GEORGE W. BUSH
2004,55047,WISCONSIN,WI,GREEN LAKE,3605,JOHN KERRY,6472,GEORGE W. BUSH
2004,55049,WISCONSIN,WI,IOWA,7122,JOHN KERRY,5348,GEORGE W. BUSH
2004,55051,WISCONSIN,WI,IRON,1956,JOHN KERRY,1884,GEORGE W. BUSH
2004,55053,WISCONSIN,WI,JACKSON,5249,JOHN KERRY,4387,GEORGE W. BUSH
2004,55055,WISCONSIN,WI,JEFFERSON,17925,JOHN KERRY,23776,GEORGE W. BUSH
2004,55057,WISCONSIN,WI,JUNEAU,5734,JOHN KERRY,6473,GEORGE W. BUSH
2004,55059,WISCONSIN,WI,KENOSHA,40107,JOHN KERRY,35587,GEORGE W. BUSH
2004,55061,WISCONSIN,WI,KEWAUNEE,5175,JOHN KERRY,5970,GEORGE W. BUSH
2004,55063,WISCONSIN,WI,LA CROSSE,33170,JOHN KERRY,28289,GEORGE W. BUSH
2004,55065,WISCONSIN,WI,LAFAYETTE,4402,JOHN KERRY,3929,GEORGE W. BUSH
2004,55067,WISCONSIN,WI,LANGLADE,4751,JOHN KERRY,6235,GEORGE W. BUSH
2004,55069,WISCONSIN,WI,LINCOLN,7484,JOHN KERRY,8024,GEORGE W. BUSH
2004,55071,WISCONSIN,WI,MANITOWOC,20652,JOHN KERRY,23027,GEORGE W. BUSH
2004,55073,WISCONSIN,WI,MARATHON,30899,JOHN KERRY,36394,GEORGE W. BUSH
2004,55075,WISCONSIN,WI,MARINETTE,10190,JOHN KERRY,11866,GEORGE W. BUSH
2004,55077,WISCONSIN,WI,MARQUETTE,3785,JOHN KERRY,4604,GEORGE W. BUSH
2004,55078,WISCONSIN,WI,MENOMINEE,1412,JOHN KERRY,288,GEORGE W. BUSH
2004,55079,WISCONSIN,WI,MILWAUKEE,297653,JOHN KERRY,180287,GEORGE W. BUSH
2004,55081,WISCONSIN,WI,MONROE,8973,JOHN KERRY,10375,GEORGE W. BUSH
2004,55083,WISCONSIN,WI,OCONTO,8534,JOHN KERRY,11043,GEORGE W. BUSH
2004,55085,WISCONSIN,WI,ONEIDA,10464,JOHN KERRY,11351,GEORGE W. BUSH
2004,55087,WISCONSIN,WI,OUTAGAMIE,40169,JOHN KERRY,48903,GEORGE W. BUSH
2004,55089,WISCONSIN,WI,OZAUKEE,17714,JOHN KERRY,34904,GEORGE W. BUSH
2004,55091,WISCONSIN,WI,PEPIN,2181,JOHN KERRY,1853,GEORGE W. BUSH
2004,55093,WISCONSIN,WI,PIERCE,11176,JOHN KERRY,10437,GEORGE W. BUSH
2004,55095,WISCONSIN,WI,POLK,11173,JOHN KERRY,12095,GEORGE W. BUSH
2004,55097,WISCONSIN,WI,PORTAGE,21861,JOHN KERRY,16546,GEORGE W. BUSH
2004,55099,WISCONSIN,WI,PRICE,4349,JOHN KERRY,4312,GEORGE W. BUSH
2004,55101,WISCONSIN,WI,RACINE,48229,JOHN KERRY,52456,GEORGE W. BUSH
2004,55103,WISCONSIN,WI,RICHLAND,4501,JOHN KERRY,4836,GEORGE W. BUSH
2004,55105,WISCONSIN,WI,ROCK,46598,JOHN KERRY,33151,GEORGE W. BUSH
2004,55107,WISCONSIN,WI,RUSK,3820,JOHN KERRY,3985,GEORGE W. BUSH
2004,55109,WISCONSIN,WI,ST. CROIX,18784,JOHN KERRY,22679,GEORGE W. BUSH
2004,55111,WISCONSIN,WI,SAUK,15708,JOHN KERRY,14415,GEORGE W. BUSH
2004,55113,WISCONSIN,WI,SAWYER,4411,JOHN KERRY,4951,GEORGE W. BUSH
2004,55115,WISCONSIN,WI,SHAWANO,8657,JOHN KERRY,12150,GEORGE W. BUSH
2004,55117,WISCONSIN,WI,SHEBOYGAN,27608,JOHN KERRY,34458,GEORGE W. BUSH
2004,55119,WISCONSIN,WI,TAYLOR,3829,JOHN KERRY,5582,GEORGE W. BUSH
2004,55121,WISCONSIN,WI,TREMPEALEAU,8075,JOHN KERRY,5878,GEORGE W. BUSH
2004,55123,WISCONSIN,WI,VERNON,7924,JOHN KERRY,6774,GEORGE W. BUSH
2004,55125,WISCONSIN,WI,VILAS,5713,JOHN KERRY,8155,GEORGE W. BUSH
2004,55127,WISCONSIN,WI,WALWORTH,19177,JOHN KERRY,28754,GEORGE W. BUSH
2004,55129,WISCONSIN,WI,WASHBURN,4705,JOHN KERRY,4762,GEORGE W. BUSH
2004,55131,WISCONSIN,WI,WASHINGTON,21234,JOHN KERRY,50641,GEORGE W. BUSH
2004,55133,WISCONSIN,WI,WAUKESHA,73626,JOHN KERRY,154926,GEORGE W. BUSH
2004,55135,WISCONSIN,WI,WAUPACA,10792,JOHN KERRY,15941,GEORGE W. BUSH
2004,55137,WISCONSIN,WI,WAUSHARA,5257,JOHN KERRY,6888,GEORGE W. BUSH
2004,55139,WISCONSIN,WI,WINNEBAGO,40943,JOHN KERRY,46542,GEORGE W. BUSH
2004,55141,WISCONSIN,WI,WOOD,18950,JOHN KERRY,20592,GEORGE W. BUSH
2004,56001,WYOMING,WY,ALBANY,7117,JOHN KERRY,9006,GEORGE W. BUSH
2004,56003,WYOMING,WY,BIG HORN,960,JOHN KERRY,4232,GEORGE W. BUSH
2004,56005,WYOMING,WY,CAMPBELL,2464,JOHN KERRY,12415,GEORGE W. BUSH
2004,56007,WYOMING,WY,CARBON,2158,JOHN KERRY,4758,GEORGE W. BUSH
2004,56009,WYOMING,WY,CONVERSE,1184,JOHN KERRY,4447,GEORGE W. BUSH
2004,56011,WYOMING,WY,CROOK,501,JOHN KERRY,2836,GEORGE W. BUSH
2004,56013,WYOMING,WY,FREMONT,5338,JOHN KERRY,11429,GEORGE W. BUSH
2004,56015,WYOMING,WY,GOSHEN,1566,JOHN KERRY,4114,GEORGE W. BUSH
2004,56017,WYOMING,WY,HOT SPRINGS,623,JOHN KERRY,1812,GEORGE W. BUSH
2004,56019,WYOMING,WY,JOHNSON,676,JOHN KERRY,3231,GEORGE W. BUSH
2004,56021,WYOMING,WY,LARAMIE,13171,JOHN KERRY,25951,GEORGE W. BUSH
2004,56023,WYOMING,WY,LINCOLN,1364,JOHN KERRY,6423,GEORGE W. BUSH
2004,56025,WYOMING,WY,NATRONA,9863,JOHN KERRY,21512,GEORGE W. BUSH
2004,56027,WYOMING,WY,NIOBRARA,230,JOHN KERRY,1064,GEORGE W. BUSH
2004,56029,WYOMING,WY,PARK,3007,JOHN KERRY,10917,GEORGE W. BUSH
2004,56031,WYOMING,WY,PLATTE,1328,JOHN KERRY,3149,GEORGE W. BUSH
2004,56033,WYOMING,WY,SHERIDAN,4066,JOHN KERRY,9689,GEORGE W. BUSH
2004,56035,WYOMING,WY,SUBLETTE,730,JOHN KERRY,2847,GEORGE W. BUSH
2004,56037,WYOMING,WY,SWEETWATER,5208,JOHN KERRY,10653,GEORGE W. BUSH
2004,56039,WYOMING,WY,TETON,5972,JOHN KERRY,5124,GEORGE W. BUSH
2004,56041,WYOMING,WY,UINTA,1815,JOHN KERRY,6081,GEORGE W. BUSH
2004,56043,WYOMING,WY,WASHAKIE,855,JOHN KERRY,3200,GEORGE W. BUSH
2004,56045,WYOMING,WY,WESTON,580,JOHN KERRY,2739,GEORGE W. BUSH
2004,6001,CALIFORNIA,CA,ALAMEDA,422585,JOHN KERRY,130911,GEORGE W. BUSH
2004,6003,CALIFORNIA,CA,ALPINE,373,JOHN KERRY,311,GEORGE W. BUSH
2004,6005,CALIFORNIA,CA,AMADOR,6211,JOHN KERRY,10479,GEORGE W. BUSH
2004,6007,CALIFORNIA,CA,BUTTE,42448,JOHN KERRY,51662,GEORGE W. BUSH
2004,6009,CALIFORNIA,CA,CALAVERAS,8286,JOHN KERRY,13601,GEORGE W. BUSH
2004,6011,CALIFORNIA,CA,COLUSA,1947,JOHN KERRY,4142,GEORGE W. BUSH
2004,6013,CALIFORNIA,CA,CONTRA COSTA,257254,JOHN KERRY,150608,GEORGE W. BUSH
2004,6015,CALIFORNIA,CA,DEL NORTE,3892,JOHN KERRY,5356,GEORGE W. BUSH
2004,6017,CALIFORNIA,CA,EL DORADO,32242,JOHN KERRY,52878,GEORGE W. BUSH
2004,6019,CALIFORNIA,CA,FRESNO,103154,JOHN KERRY,141988,GEORGE W. BUSH
2004,6021,CALIFORNIA,CA,GLENN,2995,JOHN KERRY,6308,GEORGE W. BUSH
2004,6023,CALIFORNIA,CA,HUMBOLDT,37988,JOHN KERRY,25714,GEORGE W. BUSH
2004,6025,CALIFORNIA,CA,IMPERIAL,13955,JOHN KERRY,11628,GEORGE W. BUSH
2004,6027,CALIFORNIA,CA,INYO,3021,JOHN KERRY,4559,GEORGE W. BUSH
2004,6029,CALIFORNIA,CA,KERN,68603,JOHN KERRY,140417,GEORGE W. BUSH
2004,6031,CALIFORNIA,CA,KINGS,10833,JOHN KERRY,21003,GEORGE W. BUSH
2004,6033,CALIFORNIA,CA,LAKE,9679,JOHN KERRY,8185,GEORGE W. BUSH
